rho,l,C11,C12,C44,duration,name,material,R,z1,l/R,Ct,eta1,eta2,eta3,eta4,eta5,eta6,count_eta1,count_eta2,count_eta3,count_eta4,count_eta5,count_eta6,link
5.323,2.0,182500000.0,48300000.0,67100000.0,14781.461569,GermCube_8.05_2.0_20250428-105451,Germanium,4.993822858247082,0.9,0.4004947826086956,3550.4469426244787,1.70713,2.2885541,2.3534849,2.6009265,2.663701,2.6727942,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_2.0_0.9_20250428-105451.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,14781.461569,GermCube_8.05_2.0_20250428-105451,Germanium,4.993822858247082,1.0,0.4004947826086956,3550.4469426244787,1.7891299,2.3978748,2.4490213,2.7263474,2.7748504,2.8014028,2,3,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_2.0_1.0_20250428-105451.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,14786.30362,GermCube_8.05_5.0_20250428-105451,Germanium,4.993822858247082,0.0,1.001236956521739,3550.4469426244787,0.028605,0.0286053,0.0286447,0.0286908,0.0287449,0.029748,3,2,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_5.0_0.0_20250428-105451.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,14786.30362,GermCube_8.05_5.0_20250428-105451,Germanium,4.993822858247082,0.1,1.001236956521739,3550.4469426244787,0.5883443,0.7906716,0.8825045,0.8942336,0.8955656,0.9510783,2,3,3,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_5.0_0.1_20250428-105451.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,14786.30362,GermCube_8.05_5.0_20250428-105451,Germanium,4.993822858247082,0.2,1.001236956521739,3550.4469426244787,0.8146249,1.0931501,1.1769224,1.2407877,1.2580917,1.3207436,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_5.0_0.2_20250428-105451.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,14786.30362,GermCube_8.05_5.0_20250428-105451,Germanium,4.993822858247082,0.3,1.001236956521739,3550.4469426244787,0.9903852,1.3283264,1.4032368,1.5087915,1.5381579,1.6035257,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_5.0_0.3_20250428-105451.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,14786.30362,GermCube_8.05_5.0_20250428-105451,Germanium,4.993822858247082,0.4,1.001236956521739,3550.4469426244787,1.139323,1.5276907,1.5961626,1.7358549,1.77456,1.8194509,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_5.0_0.4_20250428-105451.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,14786.30362,GermCube_8.05_5.0_20250428-105451,Germanium,4.993822858247082,0.5,1.001236956521739,3550.4469426244787,1.2709164,1.7038756,1.7675701,1.936458,1.9829766,2.011177,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_5.0_0.5_20250428-105451.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,14786.30362,GermCube_8.05_5.0_20250428-105451,Germanium,4.993822858247082,0.6,1.001236956521739,3550.4469426244787,1.3901039,1.8634721,1.9234931,2.1181396,2.1714807,2.1856914,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_5.0_0.6_20250428-105451.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,14786.30362,GermCube_8.05_5.0_20250428-105451,Germanium,4.993822858247082,0.7,1.001236956521739,3550.4469426244787,1.4998477,2.0104364,2.0675461,2.2854196,2.3448797,2.3470428,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_5.0_0.7_20250428-105451.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,14786.30362,GermCube_8.05_5.0_20250428-105451,Germanium,4.993822858247082,0.8,1.001236956521739,3550.4469426244787,1.6020902,2.1473646,2.2021109,2.4412617,2.4978702,2.5063107,2,3,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_5.0_0.8_20250428-105451.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,14786.30362,GermCube_8.05_5.0_20250428-105451,Germanium,4.993822858247082,0.9,1.001236956521739,3550.4469426244787,1.6981874,2.2760691,2.3288596,2.587734,2.6400205,2.6579551,2,3,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_5.0_0.9_20250428-105451.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,14786.30362,GermCube_8.05_5.0_20250428-105451,Germanium,4.993822858247082,1.0,1.001236956521739,3550.4469426244787,1.7891299,2.3978748,2.4490213,2.7263474,2.7748504,2.8014028,2,3,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_5.0_1.0_20250428-105451.json&mode=6&magnif=6
3.515,2.0,1280000000.0,124000000.0,578000000.0,9460.717367,SiCube_16.1_2.0_20250428-151012,Carbonium,9.987645716494164,0.0,0.2002473913043478,12823.342868880141,0.6737675,0.6740317,0.6743031,0.6755077,0.6779297,0.6961491,3,3,2,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\SiCube_16.1_2.0_0.0_20250428-151012.json&mode=6&magnif=6
